877	단말기 상환	기기상환상세정보
878	단말기 상환금 남은거	잔여할부조회방법
879	단말기 약정 잔액	잔여할부조회방법
880	단말기 얼마 남았어?	잔여할부조회방법
881	단말기 완납 어떻게 하나요	할부금중도납부방법
882	단말기 위약금	T지원금약정위약금
883	단말기 잔여금 알려줘	잔여할부조회방법
884	단말기 잔여할부	잔여할부조회방법
885	단말기 정보	나의가입정보
886	단말기 할부	잔여할부조회방법
887	단말기 할부 금액	휴대폰할부
888	단말기 할부 납부 가능한가요?	할부금중도납부방법
889	단말기 할부 알려줘	잔여할부조회방법
890	단말기 할부 얼마 남았어	잔여할부조회방법
891	단말기 할부 얼마나 남았어?	잔여할부조회방법
892	단말기 할부 잔액 알려줘	잔여할부조회방법
893	단말기 할부개월수	잔여할부조회방법
894	단말기 할부개월수가 몇개월인가요?	잔여할부조회방법
895	단말기 할부금	잔여할부조회방법
896	단말기 할부금 납부	할부금중도납부방법
897	단말기 할부금 닙부	할부금중도납부방법
898	단말기 할부금 얼마 남았어?	잔여할부조회방법
899	단말기 할부금 얼마나 남았어?	잔여할부조회방법
900	단말기 할부금 완납	할부금중도납부방법
901	단말기 할부금 일시납부	할부금중도납부방법
902	단말기 할부기간 확인요망	잔여할부조회방법
903	단말기 할주	잔여할부조회방법
904	단말기 핣부금 입금 방법	할부금중도납부방법
905	단말기가입정보	가입정보조회
906	단말기값	잔여할부조회방법
907	단말기구입비내역	기기상환상세정보
908	단말기금액	잔여할부조회방법
909	단말기분할상환	기기상환상세정보
910	단말기분할상환금	기기상환상세정보
911	단말기잔액확인부탁드려요	잔여할부조회방법
912	단말기잔여할부	잔여할부조회방법
913	단말기할부가언제까지인가요?	휴대폰할부
914	단말기할부금	잔여할부조회방법
915	단말기할부금 얼마남았어?	잔여할부조회방법
916	단말기할부금 납부	할부금중도납부방법
917	단말기할부금 내역서 보여줘	잔여할부조회방법
918	단말기할부금 돈 내기	할부금중도납부방법
919	단말기할부금 얼마남았어	잔여할부조회방법
920	단말기할부금 완납방법 알려주세요	할부금중도납부방법
921	단말기할부금 일시납부 가능한가요?	할부금중도납부방법
922	단말기할부금 조회	잔여할부조회방법
923	단말기할부금?	잔여할부조회방법
924	단말기할부금납부	할부금중도납부방법
925	단말기할부금만료일알려주세ㅛ	잔여할부조회방법
926	단말기할부금완납	할부금중도납부방법
927	단말기할부금잔액	잔여할부조회방법
928	단말기할부기간	휴대폰할부
929	단말기할부납부	할부금중도납부방법
930	단말기할부완납	할부금중도납부방법
931	단말기할부요금	잔여할부조회방법
932	단말대금 알려줘	잔여할부조회방법
933	단말분할	잔여할부조회방법
934	대기중통화신청	통화중대기신청방법
935	대리점 위치	지점대리점찾기
936	데이타 무제한 최소요금	5GX프라임요금제
937	데이타 안심제	T플랜안심4G요금제
938	데이타줘	데이터선물조르기방법
939	데이타차단	데이터사용차단
940	데이터 가족모아	5G가족모아데이터
941	데이터 같이 쓰기는 총 몇대까지 무료인가요?	데이터함께쓰기
942	데이터 공유	데이터공유
943	데이터 공유 가족	T가족모아데이터공유설정
944	데이터 공유 어떻게 하나요	데이터공유
945	데이터 공유하기	데이터공유
946	데이터 구매	데이터추가사용방법
947	데이터 나누기	가족나눔데이터나눠쓰기
948	데이터 나눠쓰기	가족나눔데이터나눠쓰기
949	데이터 더 쓰면 추가요금 나와?	LTE데이터사용요금
950	데이터 무료로 줘	데이터선물조르기방법
951	데이터 무제한	5GX프라임요금제
952	데이터 무제한 요금제 종류 알려줘	요금제리스트
953	데이터 사고싶어	데이터추가사용방법
954	데이터 사용을 하지 않았는데 잠깐사이에 1기가 선물받은게 없어지고 데이터사용이 되었습니다	선물받은데이터사용방법
955	데이터 선물 거절	데이터선물문의
956	데이터 선물 취소 요청	데이터선물취소
957	데이터 선물내역 보기	데이터선물문의
958	데이터 선물하기 가능 데이터가 왜 0으로 뜨는거죠?	데이터선물문의
959	데이터 선물하기 제한	데이터선물문의
960	데이터 소진하면 요금 어떻게되나요?	데이터사용요금안내
961	데이터 속도 알려줘	인터넷품질측정방법
962	데이터 쉐어링	데이터함께쓰기
963	데이터 안심제	T플랜안심4G요금제
964	데이터 어떻게 구입해?	데이터부족
965	데이터 완전차단	데이터사용차단
966	데이터 조르기	데이터선물조르기방법
967	데이터 차단	데이터사용차단
968	데이터 초과	데이터초과
969	데이터 초과 시 추가요금	데이터초과
970	데이터 추가요금	데이터사용요금안내
971	데이터 테더링	데이터함께쓰기
972	데이터 한도	데이터한도요금제충전
973	데이터 함께쓰기 사용가능 데이터	데이터함께쓰기
974	데이터 함께쓰기 사용사능 데이터	데이터함께쓰기
975	데이터 함께쓰기 언제 초기화되나여	데이터함께쓰기
976	데이터가 3기가 더 필요해	데이터추가사용방법
977	데이터가 너무 안터져요	휴대폰통화품질상담
978	데이터가 많지않아서 힘듭니다	데이터선물조르기방법
979	데이터가 안돼	인터넷품질측정방법
980	데이터가족모아	5G가족모아데이터
981	데이터공유방법	데이터공유
982	데이터공유하기 하는방법 설명해주세요	T가족모아데이터공유설정
983	데이터공유하기요금제는어떤걸가입해야하나요	데이터공유
984	데이터내놔	데이터선물조르기방법
985	데이터량이 적어서 요금제 변경을 하고싶은데 약정할인때문에 변경을 해도 가능한지 궁금합니다	요금제변경방법
986	데이터무제한 요금제 뭐야	요금제리스트
987	데이터바꾸고싶어	요금제변경방법
988	데이터선물 취소하고 싶어요	데이터선물취소
989	데이터선물조르기	데이터선물조르기방법
990	데이터선물줘	데이터선물조르기방법
991	데이터쉐어링	데이터함께쓰기
992	데이터안심요금제	T플랜안심2.5G요금제
993	데이터조르기	데이터선물조르기방법
994	데이터차단	데이터사용차단
995	데이터통화료가 부과됐는데 데이터통화료가 무엇인가요?	실시간요금상세내역
996	데이터퍼펙트S 요금	band데이터퍼펙트S요금제
997	데이터한도어떻게 늘려요?	데이터한도요금제충전
998	데이터함께쓰기	데이터함께쓰기
999	데이터함께쓰기 가입하고싶어	데이터함께쓰기
1000	데이터함께쓰기 사용중인데	데이터함께쓰기
1001	데이터함께쓰기 에서 두번째폰의 데이터는 한달 몇기가까지 가능한가요?	5G데이터함께쓰기프로모션
1002	데이터함께쓰기 해지	데이터함께쓰기
1003	데이트를 무제한으로 해서 온가족이 공유할수 있어요~?	가족나눔데이터나눠쓰기
1004	돈이 빠져나갔는데	요금납부내역확인방법
1005	동신 서비스 요금 좀 더 낮출 수는 없나요	SK텔레콤할인혜택
1006	동일한도조회	소액결제한도확인방법
1007	등록된 단말기 정보	나의가입정보
1008	딘말기 할부	잔여할부조회방법
1009	라지	라지요금제
1010	렌탈 반납	T렌탈반납방법
1011	렌탈 변상금	휴대폰렌탈
1012	로밍 쓰고있는데 통화중에 갑자기 추가요금이 발생했다고하더라구요 T월드로 통화받았거든요?	로밍통화내역열람
1013	리필 취소	리필쿠폰취소
1014	리필쿠폰 언제 리필되?	리필쿠폰제공
1015	리필쿠폰 왜 못 받아?	리필쿠폰제공
1016	만약 5G 프라임 요금제 사용시	5GX프라임요금제
1017	많이 남았는데 왜 선물할수없나요	데이터선물문의
1018	말고ᆢ소액결제한도변경주세요	소액결제한도변경방법
1019	매월자동충전	데이터자동충전
1020	맥스	T플랜맥스요금제
1021	먼 부가세	부가세포함
1022	멜론	멜론NUGU스트리밍클럽신청방법
1023	멜론스트리밍	멜론NUGU스트리밍클럽신청방법
1024	멤버십 플라스틱 카드	멤버십발급조건
1025	명세서 조회	통합청구서
1026	명의변경	명의변경
1027	명의변경 관련해서 궁금한데요	명의변경
1028	몇개월치 요금 인가	통합청구서
1029	몇년 썼어?	나의가입정보
1030	모바일 회선 해지	회선해지방법
1031	모션키	모션키신청방법
1032	모션키 부가서비스 해지할래요	모션키해지방법
1033	묘금약정할인 어디서	선택약정할인제도신청방법
1034	무료2회선지정	T월드다회선등록방법
1035	무료통화 지정회선 2개 가능한 것 중 하나 번호를 변경하려고 합니다.	ZEM플랜요금제지정번호추가
1036	무선데이터차단	무선인터넷차단신청방법
1037	무약정	무약정플랜신청방법
1038	무약정 포인트로 요금납부 할수있나요?	무약정플랜포인트내역
1039	무약정 플랜 포인트 조회	무약정플랜포인트내역
1040	무약정포인트	무약정플랜포인트내역
1041	무약정포인트 사용방법	무약정플랜포인트내역
1042	무약정포인트사용방법	무약정플랜포인트내역
1043	무약정포인트사용어떻게해??	무약정플랜포인트내역
1044	무약정플랜	무약정플랜신청방법
1045	무약정플랜 포인트	무약정플랜포인트내역
1046	무약정플랜 포인트 사용	무약정플랜포인트내역
1047	무약정플랜포인트	무약정플랜포인트내역
1048	무약정플랜포인트 조회	무약정플랜포인트내역
1049	무약정플랜포인트가 달마다 적립됐다 고하는데 어디서 볼 수 있으며 어떻게 사용할 수 있어요?	무약정플랜포인트내역
1050	무약정플랜포인트사용법?	무약정플랜포인트내역
1051	무제한 요금제	5GX프라임요금제
1052	무제한요근제	요금제리스트
1053	무제한요금제	5GX프라임요금제
1054	뭔소리에여 1월달에 소액결제한거 2번냇는데	과납내역환불
1055	미납 이용정지안내	미납이용정지
1056	미납 정지	미납이용정지
1057	미납 정지 바로 되나요	미납이용정지
1058	미납수신정지해제	미납이용정지
1059	미납액이 있나요?	전화상담사연결
1060	미납요금 납부 가능일	요금납부일변경방법
1061	미납요금 납부날짜를 착각했어요 하루 더 연장할수 있을까요	요금납부일변경방법
1062	미납요금 납부일 변경	요금납부일변경방법
1063	미납요금 이용정지	미납이용정지
1064	미납요금 이중출금	이중납부
1065	미납요금 정지	미납이용정지
1066	미납요금 지정일납부	요금납부일변경방법
1067	미납요금날짜정하기	요금납부일변경방법
1068	미납요금납부기안	요금납부일변경방법
1069	미납요금납부날짜변경	요금납부일변경방법
1070	미납요금납부날짜선택	요금납부일변경방법
1071	미납요금납부일선택	요금납부일변경방법
1072	미납요금냈는데 또 빠져나갔다구요!!	이중납부
1073	미납요금만 내면 정지는 안되?	미납이용정지
1074	미납요금상세내역알려줘	실시간요금상세내역
1075	미납요금안내면 폰이끊기나욥?ㅠ	미납이용정지
1076	미납요금을 OK캐쉬백 포인트예약납부 해뒀거든요~	OK캐쉬백요금납부
1077	미납정지 알려줘	미납이용정지
1078	미납정지 해제	미납이용정지
1079	미납정지예정일	미납이용정지
1080	미디어데이터팩 가입 대상자가 아닌가요?	미디어&데이터팩신청방법
1081	미리 결제	통신과금선결제이용방법
1082	미리 납부	통신과금선결제이용방법
1083	미리 요금 내고 싶은데요.	통신과금선결제이용방법
1084	미리계산	통신과금선결제이용방법
1085	미리내고싶어	통신과금선결제이용방법
1086	미성년 자녀 요금납부 변경	요금납부방법확인
1087	미성년인데요	미성년자가입
1088	미성년자 신규가입	미성년자가입
1089	바꾸라고하는뎅ㆍ느	요금제변경방법
1090	반환 할인이	할인반환금조회
1091	반환금	할인반환금조회
1092	발신자표시제한 어떻게 차단해	발신번호표시제한방법
1093	번 호 해제어떻게해요?	회선해지방법
1094	번호 바꾸려면	번호변경방법
1095	번호 번경	번호변경방법
1096	번호 변경	번호변경방법
1097	번호 이동 관련 문의	번호이동제도
1098	번호번경	번호변경방법
1099	번호번경하고싶어	번호변경방법
1100	번호변경	번호변경방법
1101	번호변경 연결서비스	번호변경안내서비스
1102	번호변경방법	번호변경방법
1103	번호변경하고싶어요	번호변경방법
1104	번호변경하려구요	번호변경방법
1105	번호이동	번호이동제도
1106	번호이동 가입	번호이동제도
1107	번호이동 시 위약금 발생할까요?	T지원금약정위약금
1108	번호이동시 요금	번호이동제도
1109	번호해지어떻게해요?	회선해지방법
1110	벨소리	컬러링신청방법
1111	벨소리 다운	컬러링설정방법
1112	벨소리 보관함	컬러링설정방법
1113	벨소리 확인 어디서해	컬러링설정방법
1114	변경 가능한 요금제는?	요금제변경방법
1115	보이는컬러링말고	컬러링신청방법
1116	보험	보험가입방법
1117	보험 가입 여부	나의부가서비스
1118	보험 가입방법	TAll케어플러스
1119	보험 변경	보험가입방법
1120	보험 할인 적용해줘	5GX휴대폰보험할인
1121	보험 해지	보험해지방법
1122	보험가입	보험가입방법
1123	보험가입방법	보험가입방법
1124	보험가입여부	나의부가서비스
1125	보험가입은 어디서하나요	보험가입방법
1126	보험가입한다고	보험가입방법
1127	보험서비스 해지	보험해지방법
1128	보험처리 방법	보험보상
1129	보험해지	보험해지방법
1130	복지	복지할인
1131	복지 해택 신청	복지할인
1132	복지할인	복지할인
1133	복지할인 내용	복지할인
1134	복지혜택	복지할인
1135	부가	나의부가서비스
1136	부가 사용금액은 뭐야 ?	부가서비스내역확인방법
1137	부가 사용금액이 뭐야?	부가서비스내역확인방법
1138	부가 사용내역	나의부가서비스
1139	부가 서비스 취소했는데 왜 요금 나와요!?	부가서비스내역확인방법
1140	부가 해지	나의부가서비스
1141	부가사용 금액은?	부가서비스내역확인방법
1142	부가사용 금액이 뭐야	부가서비스내역확인방법
1143	부가사용굼액 내역 알려주세요	부가서비스내역확인방법
1144	부가사용금애알고싶네요	부가서비스내역확인방법
1145	부가사용금액 19만원	부가서비스내역확인방법
1146	부가사용금액 내역	부가서비스내역확인방법
1147	부가사용금액 내역 알려주세요.	부가서비스내역확인방법
1148	부가사용금액 내역 알려줘	부가서비스내역확인방법
1149	부가사용금액 내역 확인해주세요	부가서비스내역확인방법
1150	부가사용금액 내역좀 보여줘	부가서비스내역확인방법
1151	부가사용금액 내용좀	부가서비스내역확인방법
1152	부가사용금액 보여줘	부가서비스내역확인방법
1153	부가사용금액 상세정보	부가서비스내역확인방법
1154	부가사용금액 자세하게 알수 있어?	부가서비스내역확인방법
1155	부가사용금액 자세히 보여줘	부가서비스내역확인방법
1156	부가사용금액은 머야	부가서비스내역확인방법
1157	부가사용금액은 뭐야 ?	부가서비스내역확인방법
1158	부가사용금액은 뭐야??	부가서비스내역확인방법
1159	부가사용금액은 어디에 쓴거야?	부가서비스내역확인방법
1160	부가사용금액이 무엇인가요?	부가서비스내역확인방법
1161	부가사용금액이 뭐야	부가서비스내역확인방법
1162	부가사용금액이 뭔가요	부가서비스내역확인방법
1163	부가사용금액이6만원 나왔는데 확인이 안됩니다확인해주세요어디서 사용했는지?	부가서비스내역확인방법
1164	부가사용금액이왜이렇게많아요?	나의부가서비스
1165	부가사용금이 뭐에요?	부가서비스내역확인방법
1166	부가사용내역 알려줘	나의부가서비스
1167	부가사용내용은?	실시간요금상세내역
1168	부가사용료가 왜 나왔나요	부가서비스내역확인방법
1169	부가사용료금액중에 플로라는 서비스라고 하셨는데 금액이 왜 청구된건가요	FLO이용방법
1170	부가사용요금내역	부가서비스내역확인방법
1171	부가사용이 너무많은데 이렇게 사용한적이없는데 세부결재내역좀 보내줘	부가서비스내역확인방법
1172	부가사용이뭐야	부가서비스리스트
1173	부가서비스	부가서비스리스트
1174	부가서비스 가입 내역	부가서비스내역확인방법
1175	부가서비스 가입되어있는거 뭐야	나의부가서비스
1176	부가서비스 내역 보여줘	부가서비스내역확인방법
1177	부가서비스 내역 알려줘	부가서비스내역확인방법
1178	부가서비스 내역알려줘	부가서비스내역확인방법
1179	부가서비스 내역이 뭐야?	부가서비스내역확인방법
1180	부가서비스 뭐야	부가서비스내역확인방법
1181	부가서비스 변경	나의부가서비스
1182	부가서비스 사용중인 것 알려줘	나의부가서비스
1183	부가서비스 삭제	나의부가서비스
1184	부가서비스 상세내역 알려줘	부가서비스내역확인방법
1185	부가서비스 요금에는 무엇이 포함되나요?	부가서비스내역확인방법
1186	부가서비스 요금이 무엇인지 알고 싶습니다	부가서비스내역확인방법
1187	부가서비스 요금이 뭐야?	나의부가서비스
1188	부가서비스 이용내역	나의부가서비스
1189	부가서비스 이용내역을 알려주세요	부가서비스내역확인방법
1190	부가서비스 이용료 상세내역	부가서비스내역확인방법
1191	부가서비스 이용요금	부가서비스내역확인방법
1192	부가서비스 이용요금 상세	부가서비스내역확인방법
1193	부가서비스 이용요금 알려줘	나의부가서비스
1194	부가서비스 이용요금 자세히 보여줘	부가서비스내역확인방법
1195	부가서비스 이용요금내역	부가서비스내역확인방법
1196	부가서비스 이용요금은 뭐야	부가서비스내역확인방법
1197	부가서비스 이용요금이 뭐야?	부가서비스내역확인방법
1198	부가서비스 잘못되었습니다	부가서비스내역확인방법
1199	부가서비스 취소	나의부가서비스
1200	부가서비스 컬러릴	컬러링신청방법
1201	부가서비스 탈퇴	나의부가서비스
1202	부가서비스 할인	나의혜택/할인
1203	부가서비스 해지	나의부가서비스
1204	부가서비스 해지방법	나의부가서비스
1205	부가서비스 해지하고 싶어	나의부가서비스
1206	부가서비스 해지할래	나의부가서비스
1207	부가서비스 해지해줘	나의부가서비스
1208	부가서비스 wavve 사용안했는데 청구되었어요1월요금에 잘못 청구된것같습니다	나의부가서비스
1209	부가서비스가 뭐야	나의부가서비스
1210	부가서비스가뭐야	나의부가서비스
1211	부가서비스결제내역은?	부가서비스내역확인방법
1212	부가서비스관련문의	부가서비스내역확인방법
1213	부가서비스료	나의부가서비스
1214	부가서비스이용내역	부가서비스내역확인방법
1215	부가서비스이용요금무슨뜻인지	나의부가서비스
1216	부가서비스이용요금이뭔가요	나의부가서비스
1217	부가서비스해지	나의부가서비스
1218	부가서비스해지방법	나의부가서비스
1219	부가서비스확인	부가서비스내역확인방법
1220	부가서비으 잘못된거같습니다.	부가서비스내역확인방법
1221	부가세	부가세포함
1222	부가세사용내역	부가세포함
1223	부가요금제	부가서비스리스트
1224	부과서비스	나의부가서비스
1225	부과서비스 요금 내역 알려줘	부가서비스내역확인방법
1226	부과서비스 컬러링 비용은 얼마인가요.?	컬러링신청방법
1227	부재중	콜키퍼신청방법
1228	부재중 안내	콜키퍼신청방법
1229	부재중 전화 안내	콜키퍼신청방법
1230	부재중 통화	콜키퍼신청방법
1231	분실	분실신고
1232	분실보험	분실보상
1233	분실보험 할인내역	5GX휴대폰보험할인
1234	분실신고	분실신고
1235	분실신고 해제	분실신고
1236	분실파손 가입 해지 하고싶어요	보험해지방법
1237	분실파손 보험	보험가입방법
1238	분실파손 서비스 해제	보험해지방법
1239	분실파손 ios	분실파손i200
1240	분실파손보험	보험가입방법
1241	분실폰찾았는데	분실폰찾기정보삭제
1242	분할납부 얼마나 남았지?	잔여할부조회방법
1243	분할상환 일시납	할부금중도납부방법
1244	분할상환금	기기상환상세정보
1245	분할상환금 납부	할부금중도납부방법
1246	분할상환금 언제끝나?	기기상환상세정보
1247	분할상환금 얼마 남았나요?	기기상환상세정보
1248	비밀번호	T월드아이디비번찾기
1249	비밀번호변경	T아이디회원정보관리
1250	비티비해지할래	IPTV서비스해지신청안내
1251	사는곳 통신상태불량	휴대폰통화품질상담
1252	사용 년수 알려 주세요	나의가입정보
1253	사용기간	나의가입정보
1254	사용날짜	가입정보조회
1255	사용내역은 알고 있습니다.무료리필쿠폰 1년에 받을 수있나요?	리필쿠폰제공
1256	사용년수	가입정보조회
1257	사용정지	회선해지방법
1258	사용중 부가서비스	나의부가서비스
1259	사용중인 단말기 남은 할부금	잔여할부조회방법
1260	사용중인 부가서비스 알려줘	나의부가서비스
1261	사용중인 요금제 문의드립니다.	본인요금제확인방법
1262	사용하던 요금제	나의가입정보
1263	사용하지 않은 부가사용금액	부가서비스내역확인방법
1264	사은품배송현황	사은품조회
1265	상감원연결	전화상담사연결
1266	상담	전화상담사연결
1267	상담내역	이메일상담내역
1268	상담사	전화상담사연결
1269	상담사 연결	전화상담사연결
1270	상담사연결	전화상담사연결
1271	상담원	전화상담사연결
1272	상담원 연결	전화상담사연결
1273	상담원 연결 가능한가요?	전화상담사연결
1274	상담원 연결가능한가요?	전화상담사연결
1275	상담원 전화연결	전화상담사연결
1276	상담원 챗	전화상담사연결
1277	상담원연결	전화상담사연결
1278	상담원연결해주세요	전화상담사연결
1279	상담원연경	전화상담사연결
1280	상담원채팅	전화상담사연결
1281	상담원통화연결	전화상담사연결
1282	상담자바꿔	전화상담사연결
1283	상세 내역	실시간요금상세내역
1284	상세내역	실시간요금상세내역
1285	상세내역 왜 안보이나요	실시간요금상세내역
1286	상세내역보여죠	실시간요금상세내역
1287	상세내역알려줘	실시간요금상세내역
1288	상세내역은 알수 없나요?	실시간요금상세내역
1289	상세요금	실시간요금상세내역
1290	새기기등록	임대폰/기기변경
1291	새로 가입한 요금제는?	본인요금제확인방법
1292	서비스해지	회선해지방법
1293	선결재	통신과금선결제이용방법
1294	선결재할려고하는대40만원다해야하나요 일부만결재하면않되나요	통신과금선결제이용방법
1295	선결제	통신과금선결제이용방법
1296	선결제 어떻게해?	통신과금선결제이용방법
1297	선결제 하는 법	통신과금선결제이용방법
1298	선결제요금알려줘	통신과금선결제이용방법
1299	선납대채	통신과금선결제이용방법
1300	선납대체	통신과금선결제이용방법
1301	선물 취소하는 방법	데이터선물취소
1302	선물이 아니라온가족이 데이터를 공유할수도 있어요~?	가족나눔데이터
1303	선약할인이 끝난거 같은데 다른 할인 가능 옵션 없나요?	SK텔레콤할인혜택
1304	선택 약정 갱신	선택약정할인제도재가입조건
1305	선택 약정 할인 만기가 얼마 안남음. 자동 재약정	선택약정할인제도재가입조건
1306	선택 약정할인 연장 문의	선택약정할인제도재가입조건
1307	선택야ㄱ정	선택약정할인제도신청방법
1308	선택약정	선택약정할인제도신청방법
1309	선택약정 25%	선택약정할인제도신청방법
1310	선택약정 가능	선택약정할인제도가입조건
1311	선택약정 가입	선택약정할인제도신청방법
1312	선택약정 가입 가능 시기	선택약정할인제도신청방법
1313	선택약정 가입 가능한가??	선택약정할인제도가입조건
1314	선택약정 가입가능	선택약정할인제도신청방법
1315	선택약정 가입하고싶어	선택약정할인제도신청방법
1316	선택약정 가입하면	선택약정할인제도반환금확인방법
1317	선택약정 가입할래	선택약정할인제도신청방법
1318	선택약정 갱신	선택약정할인제도재가입조건
1319	선택약정 갱신방법	선택약정할인제도재가입조건
1320	선택약정 남은기간	잔여약정기간조회방법
1321	선택약정 대리점	개통대리점조회방법
1322	선택약정 등록	선택약정할인제도신청방법
1323	선택약정 변경시 위약금 얼마야	T지원금약정위약금
1324	선택약정 설정이 왜 안되나요	선택약정할인제도가입조건
1325	선택약정 승계 1년	선택약정할인제도승계조건
1326	선택약정 신청	선택약정할인제도신청방법
1327	선택약정 신청방법	선택약정할인제도신청방법
1328	선택약정 언제 끝나?	잔여약정기간조회방법
1329	선택약정 연장	선택약정할인제도재가입조건
1330	선택약정 연장 방법	선택약정할인제도재가입조건
1331	선택약정 연장하기	선택약정할인제도재가입조건
1332	선택약정 연장할래	선택약정할인제도재가입조건
1333	선택약정 위약금	T지원금약정위약금
1334	선택약정 재가입	선택약정할인제도재가입조건
1335	선택약정 종류알려줘	선택약정할인제도신청방법
1336	선택약정 취소	선택약정할인제도해지방법
1337	선택약정 할인	선택약정할인제도신청방법
1338	선택약정 할인반환금 조회	선택약정할인반환금부과대상
1339	선택약정 할인액이 저번달과 다른 이유는 무엇인가요?	선택약정할인제도신청방법
1340	선택약정 해지	선택약정할인제도해지방법
1341	선택약정 해지 어떻게해	선택약정할인제도해지방법
1342	선택약정가입 기간	잔여약정기간조회방법
1343	선택약정계약해주세요	선택약정할인제도신청방법
1344	선택약정기간이 끝났는데 1년 재약정하려면 어떠케 해야하나요?	선택약정할인제도재가입조건
1345	선택약정신청할래	선택약정할인제도신청방법
1346	선택약정연장	선택약정할인제도재가입조건
1347	선택약정요금	선택약정할인제도신청방법
1348	선택약정요금 가능일	선택약정할인제도가입조건
1349	선택약정요금 가입가능한 날짜	선택약정할인제도가입조건
1350	선택약정요금할인	요금할인
1351	선택약정으로 25% 할인 받을 수 있다해서 가입했는데 왜 요금이 1000원 조금 넘는 돈밖에 할인이 안되나요?	월별상세할인내역
1352	선택약정은??	선택약정할인제도신청방법
1353	선택약정할인	선택약정할인제도신청방법
1354	선택약정할인 가입	선택약정할인제도신청방법
1355	선택약정할인 가입할래	선택약정할인제도신청방법
1356	선택약정할인 계산법이 뭐야?	선택약정할인공제순서
1357	선택약정할인 남은기간	잔여약정기간조회방법
1358	선택약정할인 신청	선택약정할인제도신청방법
1359	선택약정할인 어떻게 계산되?	선택약정할인공제순서
1360	선택약정할인 얼마나 남았냐고!	잔여약정기간조회방법
1361	선택약정할인 얼마나 남았어?	잔여약정기간조회방법
1362	선택약정할인 얼마야?	나의혜택/할인
1363	선택약정할인 연장	선택약정할인제도재가입조건
1364	선택약정할인 연장은 어떻게 하나요?	선택약정할인제도재가입조건
1365	선택약정할인 연장하고싶어요.	선택약정할인제도재가입조건
1366	선택약정할인 연장하려고 합니다	선택약정할인제도재가입조건
1367	선택약정할인 재가입	선택약정할인제도재가입조건
1368	선택약정할인 재가입방법은?	선택약정할인제도재가입조건
1369	선택약정할인 재가입을 하라구 연락이 왔었는데요	선택약정할인제도가입조건
1370	선택약정할인에 가입하려고 합니다	선택약정할인제도신청방법
1371	선택약정할인이 몇개월 남았어?	잔여약정기간조회방법
1372	선택약정할인제도	선택약정할인제도신청방법
1373	선택약정할인제도 12개월용 금액은얼마야?	T지원금약정위약금
1374	선택약정할인제도 재가입	선택약정할인제도재가입조건
1375	선택약정할인제도 재가입 문의드려요!	선택약정할인제도재가입조건
1376	선택약정할인제도 재신청	선택약정할인제도재가입조건
1377	선택약정할인해주세요	선택약정할인제도신청방법
1378	선택약정해줘	선택약정할인제도신청방법
1379	선택약정해지	선택약정할인제도해지방법
1380	선택약정해지위약금	T지원금약정위약금
1381	선택약정해지하면 위약금 얼만지 알려줘	T지원금약정위약금
1382	선택요금제 할인	요금할인
1383	선택적약정할인	선택약정할인제도신청방법
1384	선택할인 약정기간 내 요금제변경	선택약정할인제도해지방법
1385	선택할인적용	선택약정할인제도가입조건
1386	선택형약정할인 연장	선택약정할인제도재가입조건
1387	설전에 구매했는데 홍삼이벤트있었나요	이벤트
1388	세금계산서	세금계산서신청방법
1389	세금계산서 발행 요청	세금계산서신청방법
1390	세금계산서 발행을 하고 싶어요	세금계산서재발행방법
1391	세금계산서 발행해줘	세금계산서재발행방법
1392	세금계산서발행	세금계산서재발행방법
1393	소리샘	소리샘
1394	소애결제 미리결제	소액결제실시간계좌이체선결제
1395	소애결제 선결제	소액결제실시간계좌이체선결제
1396	소액결재 신청	소액결제이용가능대상
1397	소액결재 차단	소액결제이용제한방법
1398	소액결재 차단해지 방법 알려줘	자동소액결제차단해제방법
1399	소액결재 한도상향 안되나요	소액결제한도변경방법
1400	소액결재한도변경?	소액결제한도변경방법
1401	소액결제 한도변경	소액결제한도변경방법
1402	소액결제 가능하게 해주세요	소액결제한도변경방법
1403	소액결제 가입해주세요	소액결제이용가능대상
1404	소액결제 가입해줘	소액결제이용가능대상
1405	소액결제 고액차단	소액결제이용제한방법
1406	소액결제 동의	소액결제이용제한해제방법
1407	소액결제 미리	소액결제실시간계좌이체선결제
1408	소액결제 미리 내고싶어	소액결제실시간계좌이체선결제
1409	소액결제 미리납부하기	소액결제실시간계좌이체선결제
1410	소액결제 변경할라고하는대 자꾸 동일한도등급으로 불가하다고 뜨네요 왜그러죠	소액결제한도변경방법
1411	소액결제 상세내역 알려줘	소액결제구매내역확인방법
1412	소액결제 상세내용	소액결제구매내역확인방법
1413	소액결제 상향	소액결제한도변경방법
1414	소액결제 선결제	소액결제실시간계좌이체선결제
1415	소액결제 선결제 계좌	소액결제실시간계좌이체선결제
1416	소액결제 선결제 도와줘	소액결제실시간계좌이체선결제
1417	소액결제 선결제 해줘	소액결제실시간계좌이체선결제
1418	소액결제 선결제가 왜 안되요?	소액결제실시간계좌이체선결제
1419	소액결제 선입금가능 한가요?	소액결제실시간계좌이체선결제
1420	소액결제 신청해야하나요	소액결제이용가능대상
1421	소액결제 이용	소액결제이용제한해제방법
1422	소액결제 이용금액 한도	소액결제한도확인방법
1423	소액결제 이용한도	소액결제한도확인방법
1424	소액결제 이용한도 하향 이유 말해줘	소액결제한도확인방법
